x,y,ndvi,label
130,250,0.39396514919691816,vegetation
130,260,-0.05045278104493674,land
130,270,-0.021223985141949325,land
130,280,0.207373271386434,land
130,290,0.023531197778152123,land
130,300,0.3056039842948842,land
140,0,-0.03874866686922444,land
140,10,0.14146505352576436,land
140,20,0.45514950077164457,vegetation
140,30,0.21254775746521667,land
140,40,-0.06673306767369433,land
140,50,-0.03391213141369056,land
140,60,-0.06281983407197826,land
140,70,0.3262187719470804,vegetation
140,80,0.3958333317474626,vegetation
140,90,0.5602347236443399,vegetation
140,100,0.41214057244638613,vegetation
140,110,0.42080377753187026,vegetation
140,120,0.28402366443751975,land
140,130,0.6016771474454294,vegetation
140,140,0.49728629410689856,vegetation
140,150,0.557428212991797,vegetation
140,160,0.42420487226681175,vegetation
140,170,0.3864406746911807,vegetation
140,180,0.43054119120806206,vegetation
140,190,0.30600054220472295,land
140,200,0.49040403916564634,vegetation
140,210,0.5505846438709474,vegetation
140,220,0.444707739159922,vegetation
140,230,0.3977311777321032,vegetation
140,240,0.3434391267482751,vegetation
140,250,0.3374395057745732,vegetation
140,260,0.01152243194037158,land
140,270,-0.07123212316334425,land
140,280,-0.07261724648620689,land
140,290,0.09976486378944431,land
140,300,0.27746870557208375,land
150,0,0.5376266261301497,vegetation
150,10,0.11377245281891313,land
150,20,-0.01886225293540073,land
150,30,-0.06726457348830663,land
150,40,-0.03017241377504046,land
150,50,-0.04571428552769679,land
150,60,-0.03652639156649203,land
150,70,0.15618000375446955,land
150,80,0.43880048825336443,vegetation
150,90,0.537298384388617,vegetation
150,100,0.40525696192523747,vegetation
150,110,0.47368420887527285,vegetation
150,120,0.38813558993105435,vegetation
150,130,0.20264316734266152,land
150,140,0.5932455907791269,vegetation
150,150,0.44807590814951,vegetation
150,160,0.38019993427862,vegetation
150,170,0.4019169316232686,vegetation
150,180,0.5473251010036861,vegetation
150,190,0.21374233076382249,land
150,200,0.4106463839292169,vegetation
150,210,0.5328653443977962,vegetation
150,220,0.5553329967184126,vegetation
150,230,0.5584634843458696,vegetation
150,240,0.4589614721149017,vegetation
150,250,0.14380714849582887,land
150,260,0.01672800264849782,land
150,270,0.1627227573394018,land
150,280,0.34458735170260624,vegetation
150,290,0.5148767341601679,vegetation
150,300,0.35839118899116307,vegetation
160,0,0.4819209025934437,vegetation
160,10,-0.025525347233140986,land
160,20,-0.045845985342303754,land
160,30,0.12348993260964222,land
160,40,0.1957034315019559,land
160,50,-0.04441983506285242,land
160,60,0.0008312551930416868,land
160,70,-0.052123551871990574,land
160,80,0.25339200540265494,land
160,90,0.41348554971999446,vegetation
160,100,0.5772289636784053,vegetation
160,110,0.45593219952599834,vegetation
160,120,0.4663461522446904,vegetation
160,130,0.5496054099503793,vegetation
160,140,0.4891687632787468,vegetation
160,150,0.6153846135355029,vegetation
160,160,0.5200381654578331,vegetation
160,170,0.44319036536350365,vegetation
160,180,0.4863498458728521,vegetation
160,190,0.4831932756190711,vegetation
160,200,0.5034406812456904,vegetation
160,210,0.3184818455570805,vegetation
160,220,0.26999999662500007,land
160,230,0.42265794976765825,vegetation
160,240,0.6086021483562647,vegetation
160,250,0.14864864826234758,land
160,260,0.09407081480395807,land
160,270,0.3818393469678715,vegetation
160,280,0.40447199379129517,vegetation
160,290,0.47486534902409033,vegetation
160,300,0.41394335286523226,vegetation
170,0,0.40825687886120693,vegetation
170,10,0.38056176887754967,vegetation
170,20,0.11869031215975018,land
170,30,0.292682925979434,land
170,40,-0.0045893719751336085,land
170,50,-0.04200799525394325,land
170,60,-0.03645069868420727,land
170,70,-0.03187752665393497,land
170,80,0.0,land
170,90,0.4309536205550974,vegetation
170,100,0.5176797754561788,vegetation
170,110,0.47368420894842034,vegetation
170,120,0.5430843988374529,vegetation
170,130,0.5598141679447904,vegetation
170,140,0.5701754370335103,vegetation
170,150,0.5985153090055202,vegetation
170,160,0.5703953698881501,vegetation
170,170,0.5762543453148178,vegetation
170,180,0.4532442726467353,vegetation
170,190,0.28151259912788656,land
170,200,0.49230769008005565,vegetation
